Ticket,Status,Created,Age,Runbook Present,Category of Issue,Category,Rules Used,Categorization Source,LLM Confidence,Human Audit for Accuracy,Human Comments
DO-2640659,Resolved,2026-02-06,2,TRUE,GPU Tail Node/GBB Fault - Diagnostics Code Detected,GPU,R040,rule,0.85,pending-review,
DO-2640671,Resolved,2026-02-06,2,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2640750,Resolved,2026-02-06,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2640801,Resolved,2026-02-06,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2640815,Resolved,2026-02-06,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2640829,Resolved,2026-02-06,2,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,R041,rule,0.8,pending-review,
DO-2640842,Resolved,2026-02-06,2,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2640846,Resolved,2026-02-06,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2640875,Resolved,2026-02-06,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2640882,Resolved,2026-02-06,2,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2640886,Resolved,2026-02-06,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2640935,Resolved,2026-02-06,2,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2640970,Resolved,2026-02-06,2,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2641000,Resolved,2026-02-06,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006,R032",rule,1.0,pending-review,
DO-2641107,Resolved,2026-02-06,2,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2641119,Resolved,2026-02-06,2,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2641616,Resolved,2026-02-06,2,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2641790,Resolved,2026-02-06,2,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2642011,Resolved,2026-02-06,2,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2642072,Resolved,2026-02-06,2,TRUE,TRS Component Replacement,TRS_DIMM_REPLACEMENT,"R021,R027,R039",rule,1.0,pending-review,
DO-2642180,Resolved,2026-02-06,2,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R009,R040",rule,0.9,pending-review,
DO-2642185,Resolved,2026-02-06,2,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R009,R040",rule,0.9,pending-review,
DO-2642219,Resolved,2026-02-06,2,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2642268,In Progress,2026-02-06,1,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2642296,Resolved,2026-02-06,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2642332,Resolved,2026-02-06,1,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2642347,Resolved,2026-02-06,1,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2642363,Resolved,2026-02-06,1,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2642399,Resolved,2026-02-06,1,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2642448,Resolved,2026-02-06,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R006,R040",rule,1.0,pending-review,
DO-2642539,Resolved,2026-02-06,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2642552,In Progress,2026-02-06,1,TRUE,Hardware Environment Fault - Diagnostics Code Detected,HW- General,"R041,R040",rule,0.85,pending-review,
DO-2642570,Resolved,2026-02-06,1,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2642717,Resolved,2026-02-06,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2642898,In Progress,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2642913,Resolved,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2642946,Resolved,2026-02-07,1,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2642983,Resolved,2026-02-07,1,TRUE,Prescriptive Action - Component,HW- General,"R027,R006,R009",rule,1.0,pending-review,
DO-2643006,Resolved,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R039,R040",rule,0.9,pending-review,
DO-2643076,Resolved,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2643082,Resolved,2026-02-07,1,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2643100,Resolved,2026-02-07,1,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R027,R013,R009,R041,R039",rule,1.0,pending-review,
DO-2643107,Resolved,2026-02-07,1,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2643125,Resolved,2026-02-07,1,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2643199,In Progress,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2643208,In Progress,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2643210,Resolved,2026-02-07,1,FALSE,RDMA Cable Validation - Failed Optic,RDMA Cable,R007,rule,0.9,pending-review,
DO-2643291,Resolved,2026-02-07,1,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2643314,Resolved,2026-02-07,1,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2643325,Resolved,2026-02-07,1,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2643345,Resolved,2026-02-07,1,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2643393,In Progress,2026-02-07,1,TRUE,PCIe Link Degraded Width,PCIE,"R005,R024,R027,R041,R039",rule,1.0,pending-review,
DO-2643419,Resolved,2026-02-07,1,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2643446,Pending Engineering,2026-02-07,1,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R008,R041,R039,R040",rule,0.9,pending-review,
DO-2643513,Resolved,2026-02-07,1,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2643527,Pending,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2643585,In Progress,2026-02-07,1,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R041,R039",rule,1.0,pending-review,
DO-2643653,Resolved,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2643658,Resolved,2026-02-07,1,TRUE,PCIe Link Degraded Width,PCIE,"R005,R024,R027,R041,R039",rule,1.0,pending-review,
DO-2643665,Resolved,2026-02-07,1,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2643678,Resolved,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2643705,Resolved,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R041,R039,R040",rule,1.0,pending-review,
DO-2643744,Resolved,2026-02-07,1,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2643769,Resolved,2026-02-07,1,TRUE,SmartNIC Escalated Recipe,SmartNIC,"R031,R006",rule,1.0,pending-review,
DO-2643848,In Progress,2026-02-07,1,TRUE,Prescriptive Action - Component,HW- General,"R027,R035",rule,1.0,pending-review,
DO-2644037,Resolved,2026-02-07,1,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2644182,Resolved,2026-02-07,1,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R040",rule,0.9,pending-review,
DO-2644250,Resolved,2026-02-07,1,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R039,R040",rule,0.9,pending-review,
DO-2644318,Resolved,2026-02-07,0,TRUE,CDFP Module ID Mismatch,CDFP,R022,rule,1.0,pending-review,
DO-2644327,Resolved,2026-02-07,0,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2644338,Pending,2026-02-07,0,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R041,R040",rule,0.9,pending-review,
DO-2644400,Resolved,2026-02-07,0,TRUE,GPU Count Mismatch (ILOM),GPU,"R024,R041,R040",rule,1.0,pending-review,
DO-2644403,In Progress,2026-02-07,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R041,R040",rule,1.0,pending-review,
DO-2644439,Resolved,2026-02-07,0,TRUE,CDFP Module ID Mismatch,CDFP,"R022,R009",rule,1.0,pending-review,
DO-2644450,In Progress,2026-02-07,0,FALSE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
DO-2644467,In Progress,2026-02-07,0,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2644479,Resolved,2026-02-07,0,TRUE,PCIe Speed Check Failure,PCIE,R025,rule,1.0,pending-review,
DO-2644506,Pending,2026-02-07,0,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2644510,In Progress,2026-02-07,0,TRUE,uncategorized,unknown,,none,,needs-review,
DO-2644543,Open,2026-02-07,0,TRUE,CDFP Module ID Mismatch,CDFP,R022,rule,1.0,pending-review,
DO-2644554,Pending,2026-02-07,0,TRUE,GPU Tail Node/GBB Fault - Diagnostics Code Detected,GPU,R040,rule,0.85,pending-review,
DO-2644589,In Progress,2026-02-07,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R027,R040",rule,1.0,pending-review,
DO-2644606,Pending Engineering,2026-02-07,0,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2644620,Resolved,2026-02-07,0,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R040",rule,1.0,pending-review,
DO-2644637,Pending,2026-02-08,0,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2644643,In Progress,2026-02-08,0,TRUE,Prescriptive Action - Component,HW- General,"R027,R041",rule,1.0,pending-review,
DO-2644644,In Progress,2026-02-08,0,TRUE,Prescriptive Action - Component,HW- General,"R027,R035,R041",rule,1.0,pending-review,
DO-2644649,Pending,2026-02-08,0,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2644687,In Progress,2026-02-08,0,TRUE,PCIe Link Degraded Width,PCIE,"R005,R024,R027,R041,R039",rule,1.0,pending-review,
DO-2644689,In Progress,2026-02-08,0,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2644806,In Progress,2026-02-08,0,TRUE,PCIe Speed Check Failure,PCIE,R025,rule,1.0,pending-review,
DO-2644860,Pending,2026-02-08,0,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2644870,Resolved,2026-02-08,0,TRUE,TRS Component Replacement,TRS_SMARTNIC_NETWORK,R021,rule,1.0,pending-review,
DO-2644886,In Progress,2026-02-08,0,TRUE,CPU/Processor Fault - Open Problem,CPU/Processor,"R013,R039",rule,0.85,pending-review,
DO-2644897,Resolved,2026-02-08,0,TRUE,PCIe Speed Check Failure,PCIE,R025,rule,1.0,pending-review,
DO-2644898,Resolved,2026-02-08,0,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039,R040",rule,1.0,pending-review,
DO-2644969,In Progress,2026-02-08,0,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R008,R027,R039,R040",rule,1.0,pending-review,
DO-2644994,Pending,2026-02-08,0,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2645121,In Progress,2026-02-08,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2645140,In Progress,2026-02-08,0,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2645159,Pending,2026-02-08,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2645165,Pending,2026-02-08,0,TRUE,GPU Fault - Diagnostics Code Detected,GPU,"R032,R040",rule,0.9,pending-review,
DO-2645186,In Progress,2026-02-08,0,TRUE,CPV Failure - RDMA Links Down,RDMA Cable,"R009,R040",rule,0.85,pending-review,
DO-2645287,In Progress,2026-02-08,0,TRUE,CDFP Module ID Mismatch,CDFP,R022,rule,1.0,pending-review,
DO-2645289,In Progress,2026-02-08,0,TRUE,Prescriptive Action - Component,HW- General,"R027,R006",rule,1.0,pending-review,
DO-2645292,In Progress,2026-02-08,0,TRUE,CDFP Module ID Mismatch,CDFP,R022,rule,1.0,pending-review,
DO-2645294,In Progress,2026-02-08,0,TRUE,PCIe Link Degraded Width,PCIE,"R005,R024,R027,R041,R039",rule,1.0,pending-review,
DO-2645297,Resolved,2026-02-08,0,TRUE,CDFP Module ID Mismatch,CDFP,R022,rule,1.0,pending-review,
DO-2645298,In Progress,2026-02-08,0,TRUE,CDFP Module ID Mismatch,CDFP,R022,rule,1.0,pending-review,
DO-2645318,In Progress,2026-02-08,0,TRUE,CDFP Module ID Mismatch,CDFP,"R022,R008,R013,R039,R040",rule,1.0,pending-review,
DO-2645328,Resolved,2026-02-08,0,FALSE,CPV Failure - RDMA Links Down,RDMA Cable,R009,rule,0.75,pending-review,
DO-2645340,In Progress,2026-02-08,0,FALSE,uncategorized,unknown,,none,,needs-review,
DO-2645347,In Progress,2026-02-08,0,TRUE,PCIe Speed Check Failure,PCIE,"R025,R041",rule,1.0,pending-review,
DO-2645398,In Progress,2026-02-08,0,TRUE,PCIe Speed Check Failure,PCIE,R025,rule,1.0,pending-review,
DO-2645400,Resolved,2026-02-08,0,TRUE,RoT Network Unreachable,ROT,R044,rule,1.0,pending-review,
DO-2645424,In Progress,2026-02-08,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2645425,In Progress,2026-02-08,0,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2645436,Resolved,2026-02-08,0,TRUE,GBB/OAM Powergood Failure,GPU,"R004,R008,R040",rule,0.9,pending-review,
DO-2645449,In Progress,2026-02-08,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2645451,In Progress,2026-02-08,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2645452,In Progress,2026-02-08,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2645456,In Progress,2026-02-08,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2645457,In Progress,2026-02-08,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R040",rule,0.9,pending-review,
DO-2645458,In Progress,2026-02-08,0,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2645597,In Progress,2026-02-08,0,TRUE,SmartNIC DHCP Timeout,SmartNIC,R006,rule,0.95,pending-review,
DO-2645647,In Progress,2026-02-08,0,TRUE,CPV CDFP Fault - Auto Resolved (TRS),CDFP,"R008,R041,R040",rule,0.9,pending-review,
DO-2645650,In Progress,2026-02-08,0,TRUE,Prescriptive Action - Component,HW- General,"R027,R041,R039",rule,1.0,pending-review,
DO-2645829,Open,2026-02-08,0,TRUE,SmartNIC Escalated Recipe,SmartNIC,R031,rule,1.0,pending-review,
